customer_id,tenure,monthly_charges,total_charges,contract_type,payment_method,internet_service,phone_service,num_services,support_tickets,avg_monthly_usage,usage_trend,segment,senior_citizen,dependents,partner,churn,signup_date,last_interaction
CUST_002538,3,90.05,257.82,One year,Credit card,DSL,No,0,3,53.86,Stable,Consumer,0,No,No,1,2026-06-10 19:58:42.113791,2026-08-03 19:58:42.136128
CUST_002539,33,111.62,3851.91,Month-to-month,Mailed check,No,Yes,7,2,61.75,Declining,Consumer,1,No,No,0,2023-12-23 19:58:42.113793,2026-07-25 19:58:42.136132
CUST_002540,35,21.09,769.76,Month-to-month,Electronic check,Fiber optic,No,5,3,39.67,Declining,Enterprise,0,No,Yes,1,2023-10-24 19:58:42.113794,2026-07-17 19:58:42.136137
CUST_002541,25,107.01,2724.05,Month-to-month,Mailed check,Fiber optic,No,2,0,86.5,Increasing,Enterprise,0,No,No,1,2024-08-19 19:58:42.113795,2026-09-07 19:58:42.136141
CUST_002542,34,41.86,1366.17,Month-to-month,Bank transfer,Fiber optic,Yes,4,0,56.77,Declining,SMB,0,No,Yes,0,2023-11-23 19:58:42.113797,2026-09-05 19:58:42.136145
CUST_002543,44,65.59,2801.64,Two year,Mailed check,No,Yes,5,0,19.61,Stable,Consumer,0,No,No,0,2023-01-27 19:58:42.113798,2026-08-27 19:58:42.136149
CUST_002544,22,105.23,2241.88,Month-to-month,Bank transfer,Fiber optic,No,2,1,127.99,Increasing,Consumer,1,Yes,Yes,1,2024-11-17 19:58:42.113799,2026-07-12 19:58:42.136154
CUST_002545,2,102.39,205.18,Month-to-month,Credit card,DSL,Yes,2,2,75.61,Increasing,Consumer,0,No,No,0,2026-07-10 19:58:42.113801,2026-08-04 19:58:42.136158
CUST_002546,16,109.19,1695.99,Month-to-month,Bank transfer,Fiber optic,Yes,4,4,47.87,Increasing,SMB,1,No,No,0,2025-05-16 19:58:42.113802,2026-08-27 19:58:42.136162
CUST_002547,1,114.04,116.27,One year,Bank transfer,Fiber optic,No,3,1,40.41,Declining,Enterprise,0,No,Yes,0,2026-08-09 19:58:42.113803,2026-08-10 19:58:42.136167
CUST_002548,12,64.72,780.15,One year,Mailed check,No,No,2,1,33.78,Stable,SMB,0,No,No,0,2025-09-13 19:58:42.113805,2026-08-01 19:58:42.136171
CUST_002549,12,85.64,978.11,One year,Electronic check,Fiber optic,Yes,4,1,73.03,Declining,Consumer,0,No,No,0,2025-09-13 19:58:42.113806,2026-07-16 19:58:42.136175
CUST_002550,1,59.05,60.49,Two year,Mailed check,DSL,Yes,5,1,110.32,Stable,Consumer,0,No,Yes,0,2026-08-09 19:58:42.113807,2026-08-04 19:58:42.136179
CUST_002551,10,55.07,533.56,Month-to-month,Electronic check,DSL,Yes,7,2,70.46,Stable,Consumer,0,No,No,0,2025-11-12 19:58:42.113809,2026-08-12 19:58:42.136184
CUST_002552,2,63.16,130.42,Month-to-month,Credit card,Fiber optic,Yes,2,4,62.81,Declining,Consumer,0,No,No,0,2026-07-10 19:58:42.113810,2026-08-10 19:58:42.136188
CUST_002553,39,94.31,3624.77,Month-to-month,Credit card,Fiber optic,No,3,1,113.66,Stable,Consumer,0,Yes,Yes,0,2023-06-26 19:58:42.113811,2026-07-20 19:58:42.136192
CUST_002554,70,70.14,4830.57,One year,Electronic check,DSL,No,2,2,114.96,Stable,SMB,0,Yes,No,1,2020-12-08 19:58:42.113813,2026-09-05 19:58:42.136197
CUST_002555,1,101.41,96.46,One year,Credit card,Fiber optic,Yes,4,6,56.9,Declining,SMB,0,No,Yes,1,2026-08-09 19:58:42.113814,2026-07-17 19:58:42.136201
CUST_002556,72,94.52,7137.36,Month-to-month,Bank transfer,No,No,3,3,35.25,Declining,Consumer,0,Yes,No,1,2020-10-09 19:58:42.113815,2026-07-22 19:58:42.136205
CUST_002557,17,22.05,379.05,One year,Credit card,DSL,No,4,1,92.25,Declining,SMB,0,No,Yes,0,2025-04-16 19:58:42.113817,2026-08-15 19:58:42.136209
CUST_002558,8,83.02,659.03,One year,Mailed check,Fiber optic,No,2,2,36.41,Stable,SMB,0,No,No,0,2026-01-11 19:58:42.113818,2026-07-30 19:58:42.136216
CUST_002559,1,63.66,61.09,Two year,Bank transfer,DSL,Yes,3,4,59.15,Increasing,Consumer,0,No,Yes,0,2026-08-09 19:58:42.113819,2026-09-04 19:58:42.136220
CUST_002560,16,65.66,1071.48,One year,Mailed check,DSL,No,1,1,36.97,Increasing,Consumer,0,No,Yes,0,2025-05-16 19:58:42.113821,2026-09-02 19:58:42.136224
CUST_002561,37,101.84,3686.21,One year,Electronic check,DSL,No,1,2,38.56,Stable,SMB,0,No,No,0,2023-08-25 19:58:42.113822,2026-08-18 19:58:42.136229
CUST_002562,29,74.76,2273.9,Month-to-month,Electronic check,Fiber optic,No,2,1,78.1,Stable,SMB,0,Yes,No,0,2024-04-21 19:58:42.113823,2026-07-29 19:58:42.136233
CUST_002563,1,108.56,113.45,One year,Electronic check,No,Yes,3,3,74.52,Stable,SMB,1,No,No,0,2026-08-09 19:58:42.113825,2026-09-05 19:58:42.136237
CUST_002564,1,91.28,93.43,Two year,Electronic check,Fiber optic,No,3,0,56.13,Stable,Consumer,0,Yes,No,1,2026-08-09 19:58:42.113826,2026-08-27 19:58:42.136242
CUST_002565,12,75.28,945.91,Month-to-month,Electronic check,DSL,No,4,5,66.89,Declining,Consumer,0,Yes,No,1,2025-09-13 19:58:42.113827,2026-08-14 19:58:42.136246
CUST_002566,8,95.45,733.49,One year,Bank transfer,DSL,Yes,3,1,36.3,Stable,Consumer,0,Yes,Yes,0,2026-01-11 19:58:42.113829,2026-09-07 19:58:42.136250
CUST_002567,6,23.83,139.83,One year,Bank transfer,Fiber optic,Yes,2,2,52.76,Increasing,Consumer,1,No,Yes,0,2026-03-12 19:58:42.113830,2026-09-03 19:58:42.136254
CUST_002568,7,22.71,155.05,Month-to-month,Credit card,DSL,No,2,4,56.48,Stable,Consumer,0,Yes,No,1,2026-02-10 19:58:42.113831,2026-08-19 19:58:42.136259
CUST_002569,39,28.33,1057.58,One year,Electronic check,Fiber optic,Yes,4,2,72.97,Increasing,Consumer,1,No,No,0,2023-06-26 19:58:42.113833,2026-08-23 19:58:42.136263
CUST_002570,63,63.76,4206.57,Month-to-month,Credit card,DSL,Yes,4,2,35.93,Stable,Consumer,0,No,Yes,1,2021-07-06 19:58:42.113834,2026-09-04 19:58:42.136267
CUST_002571,12,43.55,499.6,Two year,Bank transfer,DSL,Yes,3,2,42.75,Declining,SMB,1,No,No,0,2025-09-13 19:58:42.113835,2026-08-13 19:58:42.136271
CUST_002572,56,118.43,6868.64,Two year,Mailed check,DSL,Yes,4,2,31.05,Stable,Consumer,0,Yes,Yes,0,2022-02-01 19:58:42.113837,2026-09-06 19:58:42.136276
CUST_002573,9,74.23,685.99,Month-to-month,Bank transfer,Fiber optic,No,3,0,28.41,Stable,Consumer,0,No,Yes,0,2025-12-12 19:58:42.113838,2026-09-05 19:58:42.136280
CUST_002574,15,86.24,1277.54,Month-to-month,Bank transfer,DSL,No,1,2,24.11,Stable,Consumer,0,No,No,1,2025-06-15 19:58:42.113839,2026-08-13 19:58:42.136284
CUST_002575,6,47.88,273.46,One year,Electronic check,DSL,Yes,2,1,65.99,Stable,Consumer,0,No,No,0,2026-03-12 19:58:42.113841,2026-07-28 19:58:42.136288
CUST_002576,24,52.18,1190.47,Month-to-month,Bank transfer,Fiber optic,Yes,3,2,57.82,Stable,SMB,0,No,Yes,1,2024-09-18 19:58:42.113842,2026-07-11 19:58:42.136293
CUST_002577,72,53.55,3741.47,Month-to-month,Bank transfer,Fiber optic,Yes,3,1,41.83,Stable,Enterprise,0,No,Yes,1,2020-10-09 19:58:42.113843,2026-07-22 19:58:42.136297
CUST_002578,22,89.87,1975.93,Month-to-month,Credit card,No,Yes,4,1,41.53,Stable,Enterprise,0,No,No,0,2024-11-17 19:58:42.113845,2026-08-16 19:58:42.136301
CUST_002579,10,67.37,670.86,Month-to-month,Credit card,DSL,Yes,2,2,30.83,Increasing,Enterprise,0,No,Yes,0,2025-11-12 19:58:42.113846,2026-08-07 19:58:42.136305
CUST_002580,25,71.77,1809.55,Month-to-month,Bank transfer,DSL,No,4,4,56.29,Increasing,Consumer,0,Yes,Yes,0,2024-08-19 19:58:42.113847,2026-08-20 19:58:42.136309
CUST_002581,3,79.2,244.06,Two year,Bank transfer,Fiber optic,No,1,4,53.77,Declining,SMB,1,No,Yes,0,2026-06-10 19:58:42.113849,2026-07-17 19:58:42.136314
CUST_002582,52,96.88,4975.97,Two year,Credit card,DSL,No,1,1,39.81,Declining,SMB,0,Yes,No,0,2022-06-01 19:58:42.113850,2026-08-23 19:58:42.136318
CUST_002583,16,29.04,448.86,One year,Credit card,Fiber optic,No,4,3,54.38,Stable,SMB,1,No,No,0,2025-05-16 19:58:42.113851,2026-08-24 19:58:42.136322
CUST_002584,14,97.69,1408.7,Two year,Credit card,DSL,No,2,4,66.4,Declining,SMB,0,No,Yes,1,2025-07-15 19:58:42.113852,2026-07-31 19:58:42.136326
CUST_002585,21,76.32,1575.91,Month-to-month,Bank transfer,No,Yes,4,2,6.7,Stable,Consumer,0,No,Yes,1,2024-12-17 19:58:42.113854,2026-08-27 19:58:42.136331
CUST_002586,23,86.91,1956.33,Month-to-month,Electronic check,DSL,No,1,3,57.66,Declining,SMB,0,No,Yes,1,2024-10-18 19:58:42.113855,2026-08-09 19:58:42.136335
CUST_002587,1,52.76,54.15,Month-to-month,Credit card,Fiber optic,No,2,0,13.92,Increasing,Consumer,0,No,No,1,2026-08-09 19:58:42.113856,2026-08-28 19:58:42.136339
CUST_002588,27,60.94,1716.81,One year,Electronic check,No,Yes,4,4,47.81,Declining,Consumer,0,No,No,1,2024-06-20 19:58:42.113858,2026-07-25 19:58:42.136344
CUST_002589,6,43.12,269.46,Two year,Bank transfer,No,No,5,1,55.47,Stable,Consumer,0,No,Yes,0,2026-03-12 19:58:42.113859,2026-07-18 19:58:42.136348
CUST_002590,30,117.93,3409.63,One year,Mailed check,Fiber optic,Yes,2,1,62.67,Stable,Consumer,0,No,No,0,2024-03-22 19:58:42.113860,2026-08-03 19:58:42.136352
CUST_002591,41,69.7,2858.6,Two year,Electronic check,No,No,1,0,51.73,Stable,Consumer,0,Yes,No,0,2023-04-27 19:58:42.113862,2026-07-21 19:58:42.136356
CUST_002592,39,119.61,4474.87,One year,Electronic check,Fiber optic,Yes,3,2,30.55,Stable,SMB,1,Yes,Yes,1,2023-06-26 19:58:42.113863,2026-09-01 19:58:42.136360
CUST_002593,19,68.98,1371.04,Month-to-month,Credit card,DSL,Yes,1,2,24.16,Increasing,Consumer,1,No,Yes,1,2025-02-15 19:58:42.113864,2026-08-16 19:58:42.136365
CUST_002594,17,41.98,693.34,Month-to-month,Bank transfer,No,Yes,4,1,30.85,Increasing,Consumer,0,No,No,1,2025-04-16 19:58:42.113866,2026-08-07 19:58:42.136369
CUST_002595,3,70.75,205.83,Month-to-month,Mailed check,Fiber optic,No,1,3,59.47,Stable,Enterprise,0,No,No,0,2026-06-10 19:58:42.113867,2026-07-30 19:58:42.136373
CUST_002596,35,23.96,871.21,Month-to-month,Bank transfer,DSL,No,3,2,19.42,Increasing,Consumer,0,Yes,No,0,2023-10-24 19:58:42.113868,2026-07-22 19:58:42.136377
CUST_002597,7,110.48,809.54,One year,Credit card,Fiber optic,Yes,3,0,32.13,Stable,Enterprise,0,No,No,0,2026-02-10 19:58:42.113869,2026-07-23 19:58:42.136389
CUST_002598,16,101.86,1661.97,Month-to-month,Mailed check,Fiber optic,No,2,3,32.13,Stable,Consumer,0,No,No,0,2025-05-16 19:58:42.113871,2026-09-04 19:58:42.136393
CUST_002599,8,92.58,712.57,One year,Bank transfer,No,Yes,5,1,86.73,Stable,Consumer,1,No,Yes,1,2026-01-11 19:58:42.113872,2026-08-18 19:58:42.136398
CUST_002600,3,80.98,242.6,One year,Mailed check,No,Yes,2,0,41.89,Declining,Consumer,0,Yes,Yes,1,2026-06-10 19:58:42.113873,2026-08-01 19:58:42.136402
CUST_002601,23,77.98,1850.32,Month-to-month,Credit card,DSL,Yes,6,4,48.78,Stable,Consumer,0,No,No,0,2024-10-18 19:58:42.113875,2026-07-16 19:58:42.136406
CUST_002602,1,119.67,120.54,Month-to-month,Mailed check,DSL,Yes,1,1,23.98,Declining,Enterprise,0,No,Yes,1,2026-08-09 19:58:42.113876,2026-09-05 19:58:42.136410
CUST_002603,33,47.8,1519.45,Month-to-month,Credit card,Fiber optic,Yes,3,2,55.13,Increasing,Consumer,0,No,No,0,2023-12-23 19:58:42.113877,2026-08-01 19:58:42.136415
CUST_002604,9,97.97,852.8,Month-to-month,Electronic check,Fiber optic,No,6,1,70.31,Stable,SMB,1,Yes,No,0,2025-12-12 19:58:42.113879,2026-09-06 19:58:42.136419
CUST_002605,1,78.14,80.99,Two year,Electronic check,DSL,Yes,3,2,38.47,Stable,SMB,0,No,Yes,0,2026-08-09 19:58:42.113880,2026-07-29 19:58:42.136423
CUST_002606,17,117.59,2004.43,Month-to-month,Electronic check,DSL,Yes,4,2,49.64,Declining,Consumer,0,Yes,No,1,2025-04-16 19:58:42.113881,2026-08-04 19:58:42.136427
CUST_002607,1,102.78,104.9,One year,Mailed check,DSL,Yes,1,3,51.24,Declining,SMB,0,No,Yes,0,2026-08-09 19:58:42.113882,2026-08-07 19:58:42.136432
CUST_002608,7,119.85,828.3,Two year,Bank transfer,Fiber optic,Yes,3,1,30.11,Stable,Consumer,0,No,No,0,2026-02-10 19:58:42.113884,2026-07-15 19:58:42.136436
CUST_002609,29,78.83,2293.5,Two year,Mailed check,DSL,Yes,4,2,38.05,Stable,Consumer,0,No,Yes,0,2024-04-21 19:58:42.113885,2026-07-26 19:58:42.136440
CUST_002610,1,40.45,42.38,Two year,Mailed check,DSL,Yes,2,1,36.87,Declining,Consumer,0,Yes,Yes,1,2026-08-09 19:58:42.113886,2026-07-16 19:58:42.136444
CUST_002611,43,70.37,2974.38,Month-to-month,Bank transfer,Fiber optic,Yes,4,3,27.01,Stable,SMB,0,No,Yes,0,2023-02-26 19:58:42.113888,2026-07-30 19:58:42.136449
CUST_002612,1,91.11,92.7,Month-to-month,Credit card,DSL,No,3,0,58.0,Increasing,Consumer,0,Yes,Yes,1,2026-08-09 19:58:42.113889,2026-09-05 19:58:42.136453
CUST_002613,6,97.44,565.49,Month-to-month,Credit card,DSL,Yes,4,1,35.45,Stable,Consumer,0,No,Yes,1,2026-03-12 19:58:42.113892,2026-08-16 19:58:42.136457
CUST_002614,32,20.05,617.33,Month-to-month,Bank transfer,No,No,3,3,100.54,Stable,Consumer,0,No,No,0,2024-01-22 19:58:42.113893,2026-07-28 19:58:42.136462
CUST_002615,9,70.5,652.5,Two year,Credit card,Fiber optic,Yes,2,2,44.16,Stable,Enterprise,0,Yes,No,0,2025-12-12 19:58:42.113895,2026-07-31 19:58:42.136466
CUST_002616,2,43.52,90.04,One year,Bank transfer,DSL,Yes,6,4,42.82,Declining,SMB,1,No,Yes,1,2026-07-10 19:58:42.113896,2026-09-04 19:58:42.136470
CUST_002617,10,107.49,1092.99,Month-to-month,Electronic check,No,No,2,1,56.14,Increasing,Enterprise,0,No,No,1,2025-11-12 19:58:42.113897,2026-08-01 19:58:42.136474
CUST_002618,7,35.29,238.59,Month-to-month,Electronic check,DSL,Yes,4,3,50.32,Increasing,Consumer,0,No,Yes,1,2026-02-10 19:58:42.113899,2026-09-01 19:58:42.136479
CUST_002619,44,86.65,3713.7,Month-to-month,Electronic check,Fiber optic,No,3,4,45.1,Stable,Consumer,1,Yes,No,1,2023-01-27 19:58:42.113900,2026-08-23 19:58:42.136483
CUST_002620,9,46.61,436.74,One year,Mailed check,Fiber optic,Yes,3,3,52.44,Increasing,Consumer,0,Yes,No,0,2025-12-12 19:58:42.113901,2026-07-22 19:58:42.136487
CUST_002621,37,55.65,2015.54,One year,Credit card,Fiber optic,Yes,2,1,71.1,Stable,Consumer,0,No,Yes,0,2023-08-25 19:58:42.113903,2026-08-05 19:58:42.136491
CUST_002622,53,114.06,6237.94,Two year,Credit card,Fiber optic,Yes,5,1,83.92,Stable,Enterprise,0,No,Yes,0,2022-05-02 19:58:42.113904,2026-08-07 19:58:42.136496
CUST_002623,13,44.04,560.26,Two year,Electronic check,DSL,Yes,1,3,36.17,Increasing,Enterprise,0,Yes,No,0,2025-08-14 19:58:42.113905,2026-08-08 19:58:42.136500
CUST_002624,57,29.5,1755.4,Month-to-month,Mailed check,Fiber optic,Yes,5,1,120.98,Stable,Consumer,1,Yes,No,0,2022-01-02 19:58:42.113907,2026-08-28 19:58:42.136504
CUST_002625,11,26.93,308.51,Month-to-month,Bank transfer,Fiber optic,No,2,2,66.53,Stable,SMB,0,No,Yes,1,2025-10-13 19:58:42.113908,2026-09-04 19:58:42.136508
CUST_002626,72,70.46,4841.41,Month-to-month,Credit card,Fiber optic,Yes,6,2,29.65,Stable,Consumer,0,No,Yes,1,2020-10-09 19:58:42.113909,2026-08-26 19:58:42.136513
CUST_002627,2,84.17,172.89,Month-to-month,Electronic check,Fiber optic,Yes,2,0,86.83,Declining,SMB,0,No,Yes,1,2026-07-10 19:58:42.113911,2026-09-01 19:58:42.136517
CUST_002628,27,52.73,1376.65,Two year,Mailed check,Fiber optic,No,1,3,19.74,Increasing,SMB,0,No,Yes,1,2024-06-20 19:58:42.113912,2026-08-02 19:58:42.136521
CUST_002629,16,89.03,1383.92,One year,Credit card,Fiber optic,Yes,6,1,30.5,Declining,Consumer,1,No,Yes,0,2025-05-16 19:58:42.113913,2026-08-24 19:58:42.136525
CUST_002630,11,26.1,285.95,One year,Credit card,Fiber optic,Yes,1,4,61.0,Declining,Enterprise,1,Yes,No,0,2025-10-13 19:58:42.113915,2026-08-15 19:58:42.136530
CUST_002631,24,105.73,2556.89,Month-to-month,Electronic check,DSL,No,4,1,29.98,Increasing,Consumer,0,Yes,Yes,1,2024-09-18 19:58:42.113916,2026-07-11 19:58:42.136534
CUST_002632,29,101.66,2896.78,Month-to-month,Electronic check,No,No,4,3,62.24,Increasing,Consumer,0,Yes,Yes,0,2024-04-21 19:58:42.113917,2026-07-17 19:58:42.136538
CUST_002633,1,118.55,119.44,Month-to-month,Bank transfer,No,No,2,1,39.61,Increasing,SMB,0,No,Yes,0,2026-08-09 19:58:42.113919,2026-08-14 19:58:42.136542
CUST_002634,4,113.65,439.63,Month-to-month,Credit card,No,Yes,5,1,57.78,Increasing,SMB,0,Yes,Yes,0,2026-05-11 19:58:42.113920,2026-08-03 19:58:42.136547
CUST_002635,29,55.62,1535.93,One year,Electronic check,Fiber optic,Yes,5,0,9.91,Declining,Enterprise,0,No,No,1,2024-04-21 19:58:42.113921,2026-07-22 19:58:42.136551
CUST_002636,26,59.93,1569.28,Month-to-month,Credit card,Fiber optic,Yes,1,1,52.86,Increasing,Consumer,0,Yes,Yes,0,2024-07-20 19:58:42.113922,2026-08-11 19:58:42.136555
CUST_002637,72,94.6,6823.06,One year,Electronic check,No,No,4,3,18.0,Stable,Consumer,0,No,Yes,0,2020-10-09 19:58:42.113924,2026-08-21 19:58:42.136559
CUST_002638,34,33.41,1157.48,Two year,Bank transfer,DSL,No,5,3,62.07,Declining,SMB,0,No,No,0,2023-11-23 19:58:42.113925,2026-07-12 19:58:42.136564
CUST_002639,72,51.4,3756.25,Month-to-month,Bank transfer,No,Yes,7,0,16.26,Stable,SMB,1,No,Yes,0,2020-10-09 19:58:42.113926,2026-07-16 19:58:42.136568
CUST_002640,29,31.85,960.36,One year,Electronic check,DSL,Yes,3,2,38.75,Increasing,Enterprise,0,No,Yes,0,2024-04-21 19:58:42.113928,2026-08-20 19:58:42.136572
CUST_002641,8,65.49,521.8,Month-to-month,Mailed check,DSL,Yes,0,4,52.58,Declining,Consumer,0,No,No,1,2026-01-11 19:58:42.113929,2026-07-13 19:58:42.136577
CUST_002642,2,75.2,143.01,One year,Mailed check,DSL,Yes,1,3,43.88,Stable,Enterprise,0,No,No,0,2026-07-10 19:58:42.113930,2026-08-16 19:58:42.136581
CUST_002643,36,41.12,1499.66,One year,Credit card,Fiber optic,Yes,4,1,84.39,Declining,SMB,0,Yes,Yes,0,2023-09-24 19:58:42.113932,2026-08-11 19:58:42.136587
CUST_002644,24,22.66,553.36,Two year,Electronic check,DSL,Yes,1,3,41.79,Stable,Enterprise,0,No,Yes,0,2024-09-18 19:58:42.113933,2026-08-19 19:58:42.136591
CUST_002645,1,91.94,92.14,Month-to-month,Bank transfer,DSL,Yes,3,1,33.88,Stable,SMB,0,No,Yes,1,2026-08-09 19:58:42.113934,2026-08-24 19:58:42.136596
CUST_002646,10,22.0,224.16,Month-to-month,Bank transfer,Fiber optic,No,1,3,55.75,Declining,SMB,1,No,Yes,0,2025-11-12 19:58:42.113936,2026-07-20 19:58:42.136600
CUST_002647,72,117.34,8299.44,Month-to-month,Bank transfer,Fiber optic,Yes,4,1,42.12,Declining,Enterprise,0,No,Yes,0,2020-10-09 19:58:42.113937,2026-07-29 19:58:42.136604
CUST_002648,16,42.16,650.87,Month-to-month,Credit card,No,Yes,1,2,64.61,Increasing,SMB,1,Yes,No,0,2025-05-16 19:58:42.113938,2026-08-12 19:58:42.136608
CUST_002649,13,86.39,1141.55,One year,Bank transfer,DSL,Yes,1,1,32.18,Stable,SMB,0,No,No,0,2025-08-14 19:58:42.113940,2026-07-16 19:58:42.136613
CUST_002650,14,63.48,866.07,Two year,Bank transfer,DSL,Yes,3,1,39.74,Declining,Enterprise,0,No,No,0,2025-07-15 19:58:42.113941,2026-07-22 19:58:42.136617
CUST_002651,5,25.97,129.28,Month-to-month,Bank transfer,DSL,Yes,2,2,83.74,Declining,SMB,0,Yes,Yes,1,2026-04-11 19:58:42.113942,2026-09-04 19:58:42.136621
CUST_002652,11,67.22,738.8,Month-to-month,Bank transfer,Fiber optic,No,2,1,88.73,Declining,Consumer,0,No,Yes,1,2025-10-13 19:58:42.113944,2026-08-29 19:58:42.136626
CUST_002653,11,71.68,786.68,Month-to-month,Electronic check,Fiber optic,No,2,3,76.31,Declining,Consumer,0,No,Yes,1,2025-10-13 19:58:42.113945,2026-09-07 19:58:42.136630
CUST_002654,1,105.47,106.51,Month-to-month,Credit card,DSL,Yes,1,3,62.06,Declining,SMB,0,No,Yes,1,2026-08-09 19:58:42.113946,2026-07-19 19:58:42.136634
CUST_002655,35,93.23,3109.51,Month-to-month,Electronic check,Fiber optic,No,3,1,24.15,Declining,Consumer,0,No,No,1,2023-10-24 19:58:42.113948,2026-08-02 19:58:42.136638
CUST_002656,12,27.93,351.57,Month-to-month,Bank transfer,No,Yes,3,1,27.24,Stable,Consumer,0,No,No,0,2025-09-13 19:58:42.113949,2026-07-11 19:58:42.136643
CUST_002657,41,40.92,1714.01,One year,Bank transfer,DSL,No,3,3,54.05,Declining,Consumer,0,No,Yes,0,2023-04-27 19:58:42.113950,2026-08-21 19:58:42.136647
CUST_002658,45,51.19,2286.36,Month-to-month,Electronic check,Fiber optic,Yes,7,1,37.39,Stable,Consumer,0,No,No,0,2022-12-28 19:58:42.113952,2026-07-15 19:58:42.136651
CUST_002659,5,31.64,153.32,Month-to-month,Electronic check,DSL,Yes,1,0,27.26,Increasing,Consumer,1,No,No,1,2026-04-11 19:58:42.113953,2026-08-23 19:58:42.136655
CUST_002660,25,65.69,1573.3,One year,Electronic check,DSL,Yes,3,1,53.27,Stable,SMB,0,No,Yes,0,2024-08-19 19:58:42.113954,2026-08-31 19:58:42.136660
CUST_002661,15,118.43,1807.04,Month-to-month,Electronic check,DSL,No,1,4,76.98,Increasing,Consumer,0,No,No,0,2025-06-15 19:58:42.113956,2026-08-06 19:58:42.136664
CUST_002662,50,71.46,3507.6,One year,Credit card,Fiber optic,Yes,7,2,81.04,Increasing,Consumer,0,No,Yes,0,2022-07-31 19:58:42.113957,2026-08-21 19:58:42.136668
CUST_002663,5,94.19,458.21,One year,Credit card,Fiber optic,Yes,4,4,49.93,Stable,SMB,0,Yes,No,1,2026-04-11 19:58:42.113958,2026-08-05 19:58:42.136672
CUST_002664,27,88.29,2355.21,One year,Electronic check,No,No,3,3,23.07,Increasing,Consumer,0,Yes,No,0,2024-06-20 19:58:42.113959,2026-08-19 19:58:42.136677
CUST_002665,22,104.99,2331.24,Month-to-month,Electronic check,No,Yes,4,2,25.38,Increasing,Consumer,0,No,No,1,2024-11-17 19:58:42.113961,2026-07-27 19:58:42.136681
CUST_002666,8,41.57,338.27,Month-to-month,Credit card,Fiber optic,No,5,2,17.45,Stable,Enterprise,0,No,Yes,0,2026-01-11 19:58:42.113962,2026-08-08 19:58:42.136685
CUST_002667,3,95.38,290.29,Two year,Electronic check,DSL,Yes,6,2,56.48,Increasing,Enterprise,0,Yes,Yes,0,2026-06-10 19:58:42.113963,2026-08-24 19:58:42.136689
CUST_002668,25,108.14,2801.71,One year,Credit card,No,No,3,2,52.07,Stable,Consumer,0,Yes,Yes,0,2024-08-19 19:58:42.113965,2026-07-12 19:58:42.136693
CUST_002669,32,37.15,1155.37,Month-to-month,Electronic check,Fiber optic,Yes,0,0,60.21,Increasing,Enterprise,0,Yes,No,1,2024-01-22 19:58:42.113966,2026-08-15 19:58:42.136698
CUST_002670,9,54.68,498.85,Month-to-month,Bank transfer,Fiber optic,No,7,4,45.84,Stable,SMB,0,No,Yes,0,2025-12-12 19:58:42.113967,2026-08-11 19:58:42.136702
CUST_002671,24,117.01,2696.22,Month-to-month,Mailed check,DSL,Yes,3,1,27.2,Stable,SMB,0,No,No,1,2024-09-18 19:58:42.113969,2026-08-27 19:58:42.136706
CUST_002672,12,98.08,1182.6,Month-to-month,Electronic check,Fiber optic,No,4,3,14.01,Increasing,Enterprise,1,No,Yes,0,2025-09-13 19:58:42.113970,2026-08-27 19:58:42.136710
CUST_002673,29,48.26,1411.29,One year,Electronic check,No,Yes,3,0,104.56,Increasing,Consumer,0,Yes,Yes,0,2024-04-21 19:58:42.113971,2026-09-01 19:58:42.136715
CUST_002674,5,76.39,371.11,Month-to-month,Bank transfer,Fiber optic,Yes,1,1,74.49,Declining,SMB,0,No,No,0,2026-04-11 19:58:42.113973,2026-07-18 19:58:42.136719
CUST_002675,53,60.43,3168.1,Month-to-month,Electronic check,Fiber optic,Yes,1,1,36.76,Declining,Consumer,0,Yes,Yes,1,2022-05-02 19:58:42.113974,2026-07-26 19:58:42.136723
CUST_002676,8,69.0,570.06,One year,Bank transfer,Fiber optic,Yes,7,3,52.78,Increasing,SMB,0,No,No,0,2026-01-11 19:58:42.113975,2026-08-06 19:58:42.136727
CUST_002677,11,55.52,589.25,Month-to-month,Electronic check,Fiber optic,Yes,3,1,57.6,Declining,SMB,0,No,No,1,2025-10-13 19:58:42.113977,2026-07-20 19:58:42.136732
CUST_002678,1,47.93,47.62,One year,Mailed check,No,No,3,4,33.24,Declining,SMB,1,No,Yes,0,2026-08-09 19:58:42.113978,2026-08-14 19:58:42.136736
CUST_002679,2,87.48,182.53,One year,Mailed check,Fiber optic,No,4,3,61.48,Increasing,Enterprise,1,Yes,No,0,2026-07-10 19:58:42.113979,2026-07-19 19:58:42.136740
CUST_002680,17,97.85,1664.13,Month-to-month,Mailed check,No,Yes,1,1,73.51,Declining,Consumer,0,No,No,0,2025-04-16 19:58:42.113981,2026-07-14 19:58:42.136744
