transaction_id,customer_id,transaction_date,amount,transaction_type,payment_status
TXN_00014602,CUST_000929,2026-02-25 19:58:43.032827,34.31,Purchase,Completed
TXN_00014603,CUST_001724,2026-01-13 19:58:43.032878,121.31,Purchase,Completed
TXN_00014604,CUST_004591,2026-01-08 19:58:43.032929,41.46,Purchase,Completed
TXN_00014605,CUST_004520,2025-08-30 19:58:43.032980,55.61,Purchase,Completed
TXN_00014606,CUST_004124,2025-12-03 19:58:43.033031,64.0,Upgrade,Completed
TXN_00014607,CUST_008321,2025-10-21 19:58:43.033082,69.3,Purchase,Completed
TXN_00014608,CUST_005388,2025-10-02 19:58:43.033142,23.52,Purchase,Failed
TXN_00014609,CUST_006876,2025-05-26 19:58:43.033194,69.75,Purchase,Pending
TXN_00014610,CUST_004117,2026-03-04 19:58:43.033245,67.39,Purchase,Completed
TXN_00014611,CUST_005844,2024-11-19 19:58:43.033297,24.63,Purchase,Completed
TXN_00014612,CUST_001362,2025-11-16 19:58:43.033348,29.41,Subscription,Completed
TXN_00014613,CUST_000212,2026-03-15 19:58:43.033413,101.75,Purchase,Completed
TXN_00014614,CUST_001657,2025-06-24 19:58:43.033466,62.63,Subscription,Completed
TXN_00014615,CUST_007956,2025-02-02 19:58:43.033518,42.82,Subscription,Failed
TXN_00014616,CUST_003978,2025-06-08 19:58:43.033570,67.03,Purchase,Completed
TXN_00014617,CUST_009598,2025-12-20 19:58:43.033622,29.63,Purchase,Completed
TXN_00014618,CUST_008110,2025-09-24 19:58:43.033675,64.33,Purchase,Completed
TXN_00014619,CUST_003628,2026-04-23 19:58:43.033727,16.96,Subscription,Completed
TXN_00014620,CUST_009685,2024-09-21 19:58:43.033778,51.26,Purchase,Completed
TXN_00014621,CUST_007107,2025-11-18 19:58:43.033830,18.64,Purchase,Completed
TXN_00014622,CUST_004355,2025-09-25 19:58:43.033882,108.22,Subscription,Pending
TXN_00014623,CUST_001704,2026-01-05 19:58:43.033933,142.18,Purchase,Completed
TXN_00014624,CUST_007994,2025-07-16 19:58:43.033987,51.84,Purchase,Completed
TXN_00014625,CUST_009187,2026-02-05 19:58:43.034038,122.79,Purchase,Completed
TXN_00014626,CUST_009940,2025-11-04 19:58:43.034090,125.03,Subscription,Completed
TXN_00014627,CUST_009268,2026-03-29 19:58:43.034149,11.94,Subscription,Failed
TXN_00014628,CUST_006158,2025-12-24 19:58:43.034202,44.88,Purchase,Completed
TXN_00014629,CUST_009939,2024-11-04 19:58:43.034253,185.09,Upgrade,Completed
TXN_00014630,CUST_008503,2026-08-27 19:58:43.034304,18.87,Purchase,Completed
TXN_00014631,CUST_006269,2026-08-06 19:58:43.034355,21.81,Purchase,Completed
TXN_00014632,CUST_000690,2026-03-28 19:58:43.034414,101.89,Purchase,Completed
TXN_00014633,CUST_009858,2026-01-26 19:58:43.034466,17.28,Purchase,Completed
TXN_00014634,CUST_001767,2025-09-02 19:58:43.034517,94.46,Subscription,Completed
TXN_00014635,CUST_009673,2025-11-21 19:58:43.034569,51.54,Upgrade,Completed
TXN_00014636,CUST_001616,2026-06-24 19:58:43.034621,42.06,Purchase,Completed
TXN_00014637,CUST_009432,2025-06-17 19:58:43.034675,14.05,Purchase,Completed
TXN_00014638,CUST_001556,2025-11-18 19:58:43.034728,45.51,Purchase,Failed
TXN_00014640,CUST_003910,2025-04-08 19:58:43.034813,16.64,Purchase,Pending
TXN_00014641,CUST_005910,2025-06-20 19:58:43.034865,21.65,Subscription,Completed
TXN_00014642,CUST_009505,2026-06-07 19:58:43.034916,60.8,Refund,Completed
TXN_00014643,CUST_009893,2026-04-09 19:58:43.034968,177.87,Upgrade,Completed
TXN_00014644,CUST_006912,2026-01-05 19:58:43.035018,20.22,Purchase,Completed
TXN_00014645,CUST_006452,2026-04-14 19:58:43.035069,21.55,Purchase,Completed
TXN_00014646,CUST_000654,2026-01-13 19:58:43.035130,25.76,Purchase,Completed
TXN_00014647,CUST_005691,2025-04-06 19:58:43.035184,102.76,Purchase,Completed
TXN_00014648,CUST_007213,2025-04-05 19:58:43.035235,45.15,Purchase,Completed
TXN_00014649,CUST_007549,2026-05-28 19:58:43.035289,18.52,Purchase,Completed
TXN_00014650,CUST_009394,2026-05-11 19:58:43.035341,105.25,Purchase,Completed
TXN_00014651,CUST_008565,2026-08-12 19:58:43.035399,22.79,Refund,Completed
TXN_00014652,CUST_000611,2024-10-19 19:58:43.035452,40.67,Purchase,Completed
TXN_00014653,CUST_006533,2026-02-02 19:58:43.035504,109.65,Upgrade,Completed
TXN_00014654,CUST_007075,2026-08-16 19:58:43.035555,29.86,Subscription,Completed
TXN_00014655,CUST_000421,2026-06-28 19:58:43.035607,62.23,Purchase,Failed
TXN_00014656,CUST_003540,2025-05-12 19:58:43.035658,80.26,Purchase,Completed
TXN_00014657,CUST_009289,2025-02-11 19:58:43.035710,53.15,Purchase,Completed
TXN_00014658,CUST_002962,2025-05-24 19:58:43.035765,17.27,Purchase,Completed
TXN_00014659,CUST_000396,2025-04-18 19:58:43.035817,12.01,Subscription,Completed
TXN_00014660,CUST_005390,2025-12-09 19:58:43.035868,93.05,Purchase,Completed
TXN_00014661,CUST_001619,2026-03-04 19:58:43.035919,12.29,Purchase,Completed
TXN_00014662,CUST_004789,2026-08-18 19:58:43.035969,278.43,Subscription,Completed
TXN_00014663,CUST_006753,2025-10-07 19:58:43.036021,44.84,Refund,Completed
TXN_00014664,CUST_000465,2025-08-10 19:58:43.036073,40.85,Purchase,Completed
TXN_00014666,CUST_004154,2026-06-04 19:58:43.036167,239.88,Subscription,Completed
TXN_00014667,CUST_005876,2025-07-20 19:58:43.036219,142.44,Upgrade,Failed
TXN_00014668,CUST_005637,2025-04-12 19:58:43.036271,39.13,Purchase,Completed
TXN_00014669,CUST_005774,2026-05-21 19:58:43.036323,261.55,Subscription,Failed
TXN_00014670,CUST_004075,2026-04-30 19:58:43.036374,88.89,Subscription,Completed
TXN_00014671,CUST_004533,2025-05-22 19:58:43.036432,70.87,Purchase,Completed
TXN_00014672,CUST_007308,2025-08-11 19:58:43.036483,39.7,Purchase,Completed
TXN_00014673,CUST_000784,2025-11-22 19:58:43.036534,33.02,Purchase,Completed
TXN_00014674,CUST_005317,2025-06-19 19:58:43.036585,38.8,Purchase,Failed
TXN_00014675,CUST_007508,2025-09-09 19:58:43.036637,44.79,Purchase,Completed
TXN_00014676,CUST_004312,2025-03-04 19:58:43.036688,125.86,Purchase,Completed
TXN_00014677,CUST_002632,2024-11-23 19:58:43.036739,21.52,Purchase,Completed
TXN_00014678,CUST_003431,2025-12-01 19:58:43.036792,14.65,Purchase,Completed
TXN_00014679,CUST_009151,2026-05-25 19:58:43.036847,11.15,Purchase,Completed
TXN_00014680,CUST_008967,2025-02-03 19:58:43.036899,40.82,Purchase,Completed
TXN_00014681,CUST_005274,2025-04-14 19:58:43.036950,34.58,Purchase,Completed
TXN_00014682,CUST_006576,2026-05-03 19:58:43.037001,45.29,Purchase,Completed
TXN_00014683,CUST_005711,2025-02-19 19:58:43.037053,122.4,Purchase,Completed
TXN_00014684,CUST_002819,2024-10-30 19:58:43.037104,68.92,Purchase,Completed
TXN_00014685,CUST_008190,2025-09-15 19:58:43.037164,68.71,Purchase,Failed
TXN_00014686,CUST_001457,2026-02-07 19:58:43.037216,86.2,Purchase,Completed
TXN_00014687,CUST_005469,2026-08-08 19:58:43.037267,37.26,Subscription,Completed
TXN_00014688,CUST_005764,2025-10-16 19:58:43.037318,110.28,Purchase,Completed
TXN_00014689,CUST_008819,2026-06-18 19:58:43.037369,18.37,Purchase,Completed
TXN_00014690,CUST_003729,2025-01-24 19:58:43.037430,111.69,Subscription,Completed
TXN_00014691,CUST_005187,2025-10-17 19:58:43.037485,15.28,Subscription,Completed
TXN_00014692,CUST_005011,2026-04-07 19:58:43.037537,41.65,Subscription,Completed
TXN_00014693,CUST_001660,2024-10-15 19:58:43.037588,32.95,Subscription,Completed
TXN_00014694,CUST_001482,2025-05-18 19:58:43.037639,19.87,Subscription,Completed
TXN_00014695,CUST_006653,2026-06-25 19:58:43.037690,65.48,Purchase,Completed
TXN_00014696,CUST_005127,2026-04-08 19:58:43.037741,24.19,Subscription,Completed
TXN_00014697,CUST_008147,2024-12-08 19:58:43.037793,12.49,Subscription,Completed
TXN_00014698,CUST_003051,2025-09-24 19:58:43.037847,60.9,Refund,Completed
TXN_00014699,CUST_006271,2026-03-15 19:58:43.037898,21.73,Purchase,Completed
TXN_00014700,CUST_003313,2025-08-06 19:58:43.037950,57.87,Subscription,Completed
TXN_00014701,CUST_004337,2026-06-20 19:58:43.038001,46.51,Purchase,Completed
TXN_00014702,CUST_007954,2025-05-18 19:58:43.038052,30.25,Subscription,Completed
TXN_00014703,CUST_005745,2025-04-06 19:58:43.038103,42.84,Refund,Completed
TXN_00014704,CUST_005522,2025-12-02 19:58:43.038163,48.9,Purchase,Completed
TXN_00014705,CUST_007173,2024-12-08 19:58:43.038215,16.83,Subscription,Failed
TXN_00014706,CUST_005923,2025-11-04 19:58:43.038267,200.01,Subscription,Completed
TXN_00014707,CUST_002609,2026-01-16 19:58:43.038318,35.18,Subscription,Completed
TXN_00014708,CUST_002762,2025-05-06 19:58:43.038369,27.63,Purchase,Completed
TXN_00014709,CUST_005289,2024-10-03 19:58:43.038427,183.12,Refund,Completed
TXN_00014710,CUST_000261,2025-10-23 19:58:43.038481,52.32,Upgrade,Completed
TXN_00014711,CUST_001827,2025-02-02 19:58:43.038535,30.16,Purchase,Completed
TXN_00014712,CUST_003110,2024-12-26 19:58:43.038587,11.5,Purchase,Completed
TXN_00014713,CUST_009533,2026-04-06 19:58:43.038638,186.36,Purchase,Completed
TXN_00014714,CUST_005088,2024-12-28 19:58:43.038689,16.77,Purchase,Completed
TXN_00014715,CUST_008293,2026-05-16 19:58:43.038740,33.83,Purchase,Completed
TXN_00014716,CUST_009183,2026-04-23 19:58:43.038792,97.39,Purchase,Failed
TXN_00014717,CUST_004854,2025-01-15 19:58:43.038848,19.12,Purchase,Completed
TXN_00014718,CUST_009174,2025-09-23 19:58:43.038901,158.96,Purchase,Completed
TXN_00014719,CUST_008819,2024-12-31 19:58:43.038952,29.54,Upgrade,Completed
TXN_00014720,CUST_002915,2026-04-30 19:58:43.039003,132.38,Subscription,Completed
TXN_00014721,CUST_006521,2024-09-28 19:58:43.039054,41.31,Purchase,Completed
TXN_00014722,CUST_001245,2025-04-22 19:58:43.039105,40.13,Subscription,Completed
TXN_00014723,CUST_003255,2025-12-18 19:58:43.039165,233.83,Purchase,Completed
TXN_00014724,CUST_001530,2025-01-10 19:58:43.039217,39.57,Subscription,Completed
TXN_00014725,CUST_001484,2025-11-30 19:58:43.039268,12.22,Subscription,Completed
TXN_00014726,CUST_009798,2026-02-09 19:58:43.039330,71.34,Upgrade,Completed
TXN_00014727,CUST_006630,2025-08-22 19:58:43.039424,49.9,Purchase,Completed
TXN_00014728,CUST_004316,2025-11-27 19:58:43.039505,80.37,Refund,Completed
TXN_00014729,CUST_002389,2026-04-12 19:58:43.039585,19.6,Purchase,Completed
TXN_00014730,CUST_005574,2025-07-24 19:58:43.039665,63.01,Purchase,Completed
TXN_00014731,CUST_008730,2025-04-17 19:58:43.039752,105.06,Purchase,Completed
TXN_00014732,CUST_005797,2025-10-04 19:58:43.039806,53.23,Purchase,Completed
TXN_00014733,CUST_006501,2026-04-02 19:58:43.039858,26.56,Purchase,Completed
TXN_00014734,CUST_002180,2026-05-24 19:58:43.039910,73.92,Purchase,Completed
TXN_00014735,CUST_006312,2025-12-11 19:58:43.039962,95.57,Purchase,Completed
TXN_00014736,CUST_001698,2024-11-18 19:58:43.040013,18.24,Purchase,Completed
TXN_00014737,CUST_004816,2025-07-28 19:58:43.040069,21.04,Subscription,Completed
TXN_00014738,CUST_009341,2026-02-25 19:58:43.040142,149.02,Refund,Completed
TXN_00014739,CUST_001347,2024-09-26 19:58:43.040210,262.9,Subscription,Failed
TXN_00014740,CUST_005306,2026-02-18 19:58:43.040263,12.97,Purchase,Completed
TXN_00014741,CUST_003684,2024-10-31 19:58:43.040315,66.17,Purchase,Completed
TXN_00014742,CUST_007251,2026-07-17 19:58:43.040373,14.87,Purchase,Completed
TXN_00014743,CUST_000669,2025-06-14 19:58:43.040434,71.13,Purchase,Completed
TXN_00014744,CUST_004029,2026-08-02 19:58:43.040486,10.59,Purchase,Completed
TXN_00014745,CUST_008979,2025-11-09 19:58:43.040537,13.27,Refund,Failed
TXN_00014746,CUST_002540,2025-12-31 19:58:43.040589,27.04,Subscription,Completed
TXN_00014747,CUST_004486,2026-05-08 19:58:43.040641,36.5,Upgrade,Completed
TXN_00014748,CUST_000432,2026-01-04 19:58:43.040692,21.88,Purchase,Completed
TXN_00014749,CUST_008102,2025-05-04 19:58:43.040743,20.95,Purchase,Completed
TXN_00014750,CUST_003678,2026-01-15 19:58:43.040794,19.32,Subscription,Completed
TXN_00014751,CUST_003588,2025-12-23 19:58:43.040846,31.11,Purchase,Completed
TXN_00014752,CUST_004020,2024-11-19 19:58:43.040897,36.46,Purchase,Completed
TXN_00014753,CUST_003701,2026-02-04 19:58:43.040949,103.79,Subscription,Completed
TXN_00014754,CUST_007215,2025-02-02 19:58:43.041000,80.82,Upgrade,Completed
TXN_00014755,CUST_003539,2026-08-21 19:58:43.041051,67.61,Purchase,Completed
TXN_00014756,CUST_002382,2025-07-12 19:58:43.041109,16.04,Purchase,Completed
TXN_00014757,CUST_000204,2025-10-19 19:58:43.041176,31.05,Subscription,Completed
TXN_00014758,CUST_004863,2025-02-24 19:58:43.041228,51.19,Refund,Completed
TXN_00014759,CUST_003993,2025-12-20 19:58:43.041281,52.12,Subscription,Failed
TXN_00014760,CUST_000341,2026-06-11 19:58:43.041332,12.92,Purchase,Failed
TXN_00014761,CUST_007918,2025-11-16 19:58:43.041389,55.13,Refund,Completed
TXN_00014762,CUST_007192,2024-12-28 19:58:43.041442,39.3,Subscription,Completed
TXN_00014763,CUST_006792,2025-06-28 19:58:43.041494,195.92,Purchase,Completed
TXN_00014764,CUST_009115,2025-07-05 19:58:43.041545,25.16,Purchase,Completed
TXN_00014765,CUST_009032,2025-04-20 19:58:43.041596,17.98,Subscription,Completed
TXN_00014766,CUST_009308,2025-01-09 19:58:43.041649,31.83,Purchase,Completed
TXN_00014767,CUST_003150,2026-01-02 19:58:43.041706,175.72,Subscription,Completed
TXN_00014768,CUST_006756,2026-01-18 19:58:43.041758,165.44,Subscription,Completed
TXN_00014769,CUST_003049,2024-12-04 19:58:43.041809,87.23,Purchase,Completed
TXN_00014770,CUST_008497,2024-10-28 19:58:43.041861,70.56,Purchase,Completed
TXN_00014771,CUST_009518,2024-11-24 19:58:43.041913,66.92,Purchase,Completed
TXN_00014772,CUST_006548,2025-12-23 19:58:43.041965,108.47,Purchase,Completed
TXN_00014773,CUST_009429,2026-05-22 19:58:43.042016,54.64,Purchase,Completed
TXN_00014774,CUST_006343,2025-10-14 19:58:43.042071,53.42,Purchase,Failed
TXN_00014775,CUST_004285,2025-01-14 19:58:43.042130,86.56,Purchase,Completed
TXN_00014776,CUST_005964,2025-04-09 19:58:43.042186,197.08,Subscription,Completed
TXN_00014777,CUST_004319,2025-03-02 19:58:43.042238,64.24,Subscription,Completed
TXN_00014778,CUST_007067,2025-06-13 19:58:43.042290,58.85,Purchase,Completed
TXN_00014779,CUST_006066,2024-10-24 19:58:43.042345,17.49,Purchase,Completed
TXN_00014780,CUST_005973,2025-01-26 19:58:43.042404,51.96,Purchase,Completed
TXN_00014781,CUST_003846,2026-05-15 19:58:43.042456,12.04,Subscription,Completed
TXN_00014782,CUST_005246,2024-09-22 19:58:43.042507,15.32,Purchase,Completed
TXN_00014783,CUST_008854,2025-05-12 19:58:43.042559,19.44,Purchase,Completed
TXN_00014784,CUST_005851,2026-03-23 19:58:43.042610,49.07,Subscription,Completed
TXN_00014786,CUST_002204,2025-09-09 19:58:43.042740,67.38,Subscription,Completed
TXN_00014787,CUST_005271,2026-07-31 19:58:43.042797,31.79,Purchase,Completed
TXN_00014788,CUST_004046,2024-12-06 19:58:43.042850,16.35,Purchase,Completed
TXN_00014789,CUST_008820,2025-04-23 19:58:43.042902,72.37,Purchase,Completed
TXN_00014790,CUST_009486,2024-09-13 19:58:43.042954,13.8,Subscription,Completed
TXN_00014791,CUST_002110,2025-11-19 19:58:43.043005,38.49,Subscription,Failed
TXN_00014792,CUST_001584,2026-01-03 19:58:43.043077,100.31,Purchase,Completed
TXN_00014793,CUST_008315,2025-12-30 19:58:43.043147,93.6,Purchase,Completed
TXN_00014794,CUST_007795,2025-04-05 19:58:43.043205,157.27,Subscription,Completed
TXN_00014795,CUST_008772,2025-07-15 19:58:43.043257,28.26,Subscription,Completed
TXN_00014796,CUST_005137,2025-06-08 19:58:43.043312,13.64,Subscription,Completed
TXN_00014797,CUST_001718,2026-09-03 19:58:43.043363,98.09,Purchase,Completed
TXN_00014798,CUST_009898,2025-11-11 19:58:43.043426,81.8,Purchase,Completed
TXN_00014799,CUST_003733,2025-01-15 19:58:43.043478,74.22,Purchase,Completed
TXN_00014800,CUST_005708,2025-06-18 19:58:43.043529,10.46,Purchase,Failed
TXN_00014801,CUST_009078,2025-11-09 19:58:43.043580,31.11,Purchase,Completed
TXN_00014802,CUST_003670,2025-12-02 19:58:43.043632,31.44,Purchase,Completed
TXN_00014803,CUST_007624,2026-04-30 19:58:43.043683,97.41,Purchase,Completed
TXN_00014804,CUST_004410,2026-04-01 19:58:43.043734,182.5,Subscription,Completed
TXN_00014805,CUST_009409,2025-07-20 19:58:43.043786,25.08,Purchase,Completed
TXN_00014806,CUST_000872,2025-02-03 19:58:43.043837,85.36,Refund,Completed
TXN_00014807,CUST_007541,2026-04-06 19:58:43.043892,69.7,Purchase,Completed
TXN_00014808,CUST_007175,2024-09-19 19:58:43.043943,49.16,Purchase,Completed
TXN_00014809,CUST_008146,2025-02-26 19:58:43.043995,117.61,Purchase,Completed
TXN_00014810,CUST_009684,2025-01-02 19:58:43.044046,23.22,Purchase,Completed
TXN_00014811,CUST_007147,2025-04-15 19:58:43.044097,14.94,Subscription,Completed
TXN_00014812,CUST_001060,2026-02-25 19:58:43.044158,26.78,Subscription,Completed
TXN_00014813,CUST_002808,2024-11-30 19:58:43.044210,21.83,Subscription,Completed
TXN_00014814,CUST_000363,2025-04-18 19:58:43.044261,61.87,Subscription,Failed
TXN_00014815,CUST_009175,2026-07-14 19:58:43.044313,35.39,Purchase,Completed
TXN_00014816,CUST_007348,2026-06-29 19:58:43.044372,44.79,Purchase,Pending
TXN_00014817,CUST_009159,2025-06-25 19:58:43.044430,61.86,Purchase,Completed
TXN_00014818,CUST_000943,2025-04-21 19:58:43.044482,88.76,Upgrade,Completed
TXN_00014819,CUST_005696,2025-03-18 19:58:43.044533,153.1,Subscription,Completed
TXN_00014820,CUST_007810,2026-02-12 19:58:43.044589,33.68,Purchase,Completed
TXN_00014821,CUST_002423,2025-03-09 19:58:43.044641,40.69,Subscription,Completed
TXN_00014822,CUST_001045,2025-01-03 19:58:43.044693,108.47,Purchase,Completed
TXN_00014823,CUST_005807,2025-06-05 19:58:43.044744,18.84,Purchase,Completed
TXN_00014824,CUST_001072,2026-03-23 19:58:43.044795,36.78,Purchase,Completed
TXN_00014825,CUST_004524,2026-07-23 19:58:43.044847,34.19,Subscription,Completed
TXN_00014826,CUST_009335,2024-10-31 19:58:43.044897,31.69,Purchase,Completed
TXN_00014827,CUST_004129,2026-06-28 19:58:43.044948,129.8,Purchase,Completed
TXN_00014828,CUST_000452,2026-03-17 19:58:43.044999,110.47,Refund,Completed
TXN_00014830,CUST_008042,2025-07-10 19:58:43.045084,27.76,Subscription,Completed
TXN_00014831,CUST_007059,2025-02-25 19:58:43.045144,62.24,Purchase,Completed
TXN_00014832,CUST_002185,2025-10-17 19:58:43.045198,47.72,Purchase,Completed
TXN_00014833,CUST_006493,2026-08-08 19:58:43.045250,90.38,Refund,Completed
TXN_00014834,CUST_003526,2026-08-14 19:58:43.045302,22.48,Subscription,Completed
TXN_00014835,CUST_007408,2026-05-22 19:58:43.045353,201.15,Subscription,Completed
TXN_00014836,CUST_005077,2026-06-06 19:58:43.045414,20.56,Purchase,Completed
TXN_00014837,CUST_008822,2025-04-30 19:58:43.045465,15.28,Purchase,Failed
TXN_00014838,CUST_004992,2026-04-10 19:58:43.045517,14.22,Subscription,Completed
TXN_00014839,CUST_005416,2025-08-12 19:58:43.045568,13.46,Subscription,Completed
TXN_00014840,CUST_003811,2026-07-13 19:58:43.045623,20.39,Subscription,Completed
TXN_00014841,CUST_009337,2025-11-15 19:58:43.045673,180.02,Purchase,Completed
TXN_00014842,CUST_008323,2026-03-12 19:58:43.045725,54.97,Purchase,Completed
TXN_00014843,CUST_006671,2025-04-30 19:58:43.045776,20.32,Purchase,Completed
TXN_00014844,CUST_002364,2026-01-27 19:58:43.045827,74.18,Purchase,Failed
TXN_00014845,CUST_008842,2025-12-28 19:58:43.045879,21.76,Purchase,Completed
TXN_00014846,CUST_009616,2025-02-03 19:58:43.045933,37.81,Purchase,Completed
TXN_00014847,CUST_005153,2025-12-29 19:58:43.045984,128.84,Purchase,Completed
TXN_00014848,CUST_000112,2026-06-26 19:58:43.046036,79.26,Purchase,Completed
TXN_00014849,CUST_009988,2026-03-12 19:58:43.046089,92.97,Purchase,Completed
TXN_00014850,CUST_000868,2024-12-29 19:58:43.046149,112.28,Purchase,Completed
TXN_00014851,CUST_005872,2024-09-10 19:58:43.046201,79.09,Purchase,Completed
TXN_00014852,CUST_009625,2026-06-01 19:58:43.046253,18.05,Subscription,Completed
TXN_00014853,CUST_001961,2025-02-17 19:58:43.046305,15.78,Refund,Completed
TXN_00014854,CUST_001164,2025-11-19 19:58:43.046356,46.31,Purchase,Completed
TXN_00014855,CUST_001043,2025-06-25 19:58:43.046417,197.0,Purchase,Completed
TXN_00014856,CUST_008680,2026-02-28 19:58:43.046472,31.46,Purchase,Completed
TXN_00014857,CUST_006779,2025-07-15 19:58:43.046525,35.43,Purchase,Completed
TXN_00014858,CUST_002642,2026-07-31 19:58:43.046577,78.81,Purchase,Completed
TXN_00014859,CUST_003189,2026-08-06 19:58:43.046629,28.23,Purchase,Completed
TXN_00014860,CUST_004077,2025-12-17 19:58:43.046681,76.98,Subscription,Completed
TXN_00014861,CUST_009856,2025-11-15 19:58:43.046737,46.16,Subscription,Completed
TXN_00014862,CUST_002939,2026-01-11 19:58:43.046790,12.62,Purchase,Completed
TXN_00014863,CUST_002970,2024-09-29 19:58:43.046843,30.19,Purchase,Pending
TXN_00014864,CUST_000484,2025-06-11 19:58:43.046895,20.32,Refund,Completed
TXN_00014865,CUST_008110,2025-11-28 19:58:43.046948,63.92,Refund,Completed
TXN_00014866,CUST_001958,2026-08-31 19:58:43.046999,65.6,Subscription,Completed
TXN_00014867,CUST_005437,2025-08-08 19:58:43.047051,126.65,Purchase,Completed
TXN_00014868,CUST_001460,2026-03-07 19:58:43.047102,57.98,Purchase,Completed
